200926-1617-226	 { - \sum { { i - \mbox { k } } } } 
KME2G3_29_sub_26	x_1 \times x_2 \times x_3 \times x_4 = X
2009212-952-73	 a ^ { b ^ { c ^ d } } 
200922-949-206	 { - 7.0 } 
formulaire001-equation032	\sum v_n
TrainData1_6_sub_12	e = \sum^{\infty}_{k = 0} \frac{1}{k !}
RIT_2014_86	 \frac {x (7) - x (2)} {7 - 2} 
formulaire026-equation049	j = -\frac{1}{2} + i \frac{\sqrt{3}}{2} = e^{i \frac{2\pi}{3}}
504_em_45	5x^2 + 2x + 3x + 5 + 7
200923-131-154	 \sum { \mbox { P } } 
MfrDB3356	\sum_{m = 0}^{M} \sum_{n = 0}^{N} a_{m , n}
2009212-952-54	 \log _2 \left ( 2 ^ 5 \right ) = 5 
200924-1312-195	 { 3 n } 
MfrDB3148	{( 1 + x )^{r}} \geq 1 + r x
200922-949-251	 \int \mbox { C } ds 
200922-1017-9	 \int ^ { e } _ { { \mbox { a } } ^ { \sigma } } { \mbox { L } + \mbox { w } } dq 
formulaire025-equation056	x - y
KME2G3_8_sub_63	\frac 1 a F ( a x + b ) + C
98_maira	\cos \alpha = \frac{a}{\sqrt{a^2 + b^2 + c^2}}
507_em_73	a(t)=\int a^{(1)}dt=\int a^{(1)}_0dt
MfrDB1555	( y - 3 ) ( y + 3 ) + y ( y + 3 ) = 0
2009213-137-184	 { { - { q } _ { \mu } } + \frac { B } { \frac { R } { { \pi } ^ { y } } } } 
formulaire008-equation002	\theta_1,\ldots,\theta_g
KME2G3_14_sub_22	x_x^x + y_y^y + z_z^z - x - y - z
formulaire047-equation053	3n^2+2n
formulaire031-equation039	y_p = -3
200923-1251-69	 { 3.6 \sum { { \mbox { t } + { P - \mbox { A } } } } } 
200922-1017-142	 s 
200923-1253-166	 { \alpha z } 
formulaire016-equation008	a^2(a^4 - 6a^2 + 9) - 36 = -8a^2
2009213-139-251	 { { { - I } - { S } ^ { \mbox { s } } } \geq { - \mbox { E } } } 
